paper_id,problem_id,image_id,ocr_id,total_score,score,sqrt_sqrt_essay_length_delstops,num_word_len_12,text_coherence,num_word_len_8_9,total_num_clause,avg_pronoun,avg_noun,total_len_clause,mean_len_clause,num_word_len_4_5,essay_total_character,mean_word_length,word_dictionary_size_delstops,num_sentence_len_5_9,dictionary_length_nonstops_ratio,mean_sentence_length,avg_modal,num_word_len_6_7,word_dictionary_nonstops_ratio,mean_num_clause,avg_verb,variance_word_length,avg_adverb,num_word_len_10_11,avg_comma,essay_length_hasstops,avg_conjunction,word_dictionary_size_hasstops,variance_sentence_length,dictionary_length_hasstops_ratio,avg_preposition,essay_length_delstops,essay_length_nonstops_ratio,num_sentence_len_10_14,num_error_word,sentence_num,avg_tree_height,num_sentence_len_20_24,avg_leaf_depth,num_sentence_len_25,num_sentence_len_15_19,avg_adjective,numLanguageTool,lsa_global,lsa_local,flesch_kincaid_grade_level2,coreference_cohesion_noun_local,coreference_cohesion_argument_local,coreference_cohesion_stem_local,coreference_cohesion_noun_global,coreference_cohesion_argument_global,coreference_cohesion_stem_global,min_word_length,min_sentence_length,definite_article_frequenct_error,median_sentence_length,num_preposition,num_noun,num_pronoun,noun_PRP_ratio,max_sentence_length,num_adverb,max_word_length,num_modal,median_word_length,preposition_frequency_error,std_word_length,num_conjunction,num_adjective,std_sentence_length,num_comma,num_verb,coreference_noun_local,coreference_argument_local,coreference_stem_local,coreference_noun_global,coreference_argument_global,coreference_stem_global,because_num,causal_connectives_num_high,causal_connectives_num_low,causal_connectives_prop_high,causal_connectives_prop_low,all_connectives_num,contrastive_connectives_num_high,contrastive_connectives_num_low,contrastive_connectives_prop_high,contrastive_connectives_prop_low,addictive_connectives_num_high,addictive_connectives_num_low,addictive_connectives_prop_high,addictive_connectives_prop_low,temporal_connectives_num_high,temporal_connectives_num_low,temporal_connectives_prop_high,temporal_connectives_prop_low
5a2f5dc395da2650f68d58e7,5a2f56def2cd0c661964853f,ceca61c04c515865d000571bad42eda3.jpg,5065,15,8,2.57550957690139,0,.436741367185446,1,11,2.33333333333333,4.5,67,11.1666666666667,36,448,3.91860465116279,28,1,.636363636363636,14.3333333333333,.666666666666667,10,.608695652173913,1.83333333333333,2.5,2.56314223904813,.166666666666667,1,1.33333333333333,86,.5,46,33.2222222222222,.534883720930233,1,44,.511627906976744,3,0,6,9.39172543203898,0,65.2982960564148,1,1,1,3,0.053250099221865334,0.02941514253616333,5.007441860465121,.4,.6,.8,.130555556,.178888889,.228888889,1,9,.0184883720930233,11.5,6,27,14,27,25,1,10,4,4,.0623325581395349,1.60098164856695,3,6,5.76387215526353,8,15,0.4,0.6,0.8,0.13055555555555556,0.1788888888888889,0.2288888888888889,0,0,0,0,0,3,0,1,0,1,0,2,0,2,0,0,0,0
5a0a450d95da268cfaad2629,5a087253f2cd0c2fdc4f2002,054bc364aa2b9e4f968cd503d734f584.jpg,107,15,12,2.7232698153315,0,.168982372544422,9,11,1,3,89,9.88888888888889,29,561,4.06730769230769,43,5,.781818181818182,11.5555555555556,.666666666666667,16,.716666666666667,1.22222222222222,2.11111111111111,4.77431582840237,.222222222222222,0,1,104,.333333333333333,60,61.8024691358025,.576923076923077,1.77777777777778,55,.528846153846154,3,5,9,9.26407369498465,0,64.5424769703173,1,0,1.44444444444444,4,0.04497217603622832,0.05120197148062289,5.5758974358974385,.125,.5,1,.029183201,.087185847,.203852513,1,6,.0265384615384615,9,16,27,9,27,33,2,9,6,4,.0217461538461539,2.18502078443258,3,13,7.8614546450261,9,19,0.125,0.5,1,0.02918320105820106,0.08718584656084655,0.20385251322751324,0,0,0,0,0,4,0,0,0,0,0,3,0,3,1,0,1,0
5a0a450d95da268cfaad2629,5a087253f2cd0c2fdc4f2002,d82f9e5d63a9aba9f8e61594f5223faa.jpg,5295,15,5,2.59002006411135,0,.197858320721577,4,8,.25,3.625,53,6.625,21,398,3.70886075949367,41,4,.911111111111111,9.875,0,11,.773584905660377,1,2,4.02916199327031,.125,0,.75,79,.125,53,34.109375,.670886075949367,1.875,45,.569620253164557,2,6,8,9.39909280327476,1,65.4060442903767,0,0,.875,3,0.025201920153839246,0.039007503007139475,3.684372362869201,.428571429,.428571429,.714285714,.096428571,.096428571,.18125,1,3,.0109493670886076,9,15,29,2,29,24,1,9,0,3,.057773417721519,2.00727725869405,1,7,5.84032319311183,6,16,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.09642857142857143,0.09642857142857143,0.18124999999999997,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5a0a450d95da268cfaad2629,5a087253f2cd0c2fdc4f2002,52c480e21d4478c09e290893c176dfb0.jpg,2056,15,6,2.59002006411135,0,.181787355895368,6,7,.6,2.3,50,5,20,441,4.08641975308642,36,7,.8,8.1,.1,15,.679245283018868,.7,1.7,4.59746989788142,.1,0,.6,81,.1,53,7.89,.654320987654321,1.6,45,.555555555555556,2,7,10,9.27963971512359,0,63.8573523250943,0,0,1,4,0.03807725820742133,0.06492446043476877,4.690481481481484,.444444444,.444444444,.777777778,.059259259,.06223545,.131865079,1,2,.00327160493827161,9,16,23,6,23,13,1,9,1,4,.0654308641975309,2.14417114472736,1,10,2.80891438103763,6,17,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.05925925925925927,0.062235449735449734,0.13186507936507938,0,0,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0
5a0da8aa95da2611d9709fec,5a0d4814f2cd0c0fcfc637a8,a4c7330b06176eb6dd7cf80cb8b63fcf.jpg,4045,15,14,2.69816787640809,0,.158462417212417,4,16,.588235294117647,1.35294117647059,91,5.35294117647059,23,539,3.95145631067961,45,10,.849056603773585,6.05882352941176,0,23,.725806451612903,.941176470588235,1.47058823529412,3.91026486945047,.352941176470588,1,.235294117647059,103,.117647058823529,62,5.70242214532872,.601941747572815,.764705882352941,53,.514563106796117,2,4,17,9.37102314765881,0,64.9185604058768,0,0,.882352941176471,2,0.02929699417696153,0.06367892544830056,2.1462745098039235,.1875,.4375,.75,.014705882,.043061524,.099386832,1,2,.00296116504854368,6,13,23,10,23,10,6,10,0,3,.00588640776699029,1.97743896731365,2,15,2.38797448590405,4,25,0.1875,0.4375,0.75,0.014705882352941176,0.043061523851965024,0.09938683150999324,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,1,0,1
5a2f5dc395da2650f68d58e7,5a2f56def2cd0c661964853f,eeb42fdb9c022cd6b834b4dbbc1d5278.jpg,5859,15,12,2.82842712474619,0,.544045866824763,3,18,2.28571428571429,4.28571428571429,128,18.2857142857143,53,616,3.6796875,38,2,.59375,18.2857142857143,1.28571428571429,10,.666666666666667,2.57142857142857,3.71428571428571,2.18646240234375,.428571428571429,0,1.57142857142857,128,.571428571428571,57,72.7755102040816,.4453125,2.42857142857143,64,.5,1,1,7,9.40510775310088,1,65.5546997914456,3,0,1.28571428571429,3,0.048161317904790245,0.08089279755949974,4.702261904761908,.666666667,.666666667,1,.171428571,.171428571,.25952381,1,5,.0025,22,17,30,16,30,27,3,8,9,4,.000712500000000005,1.47866913214003,4,9,8.53085635819064,11,26,0.6666666666666666,0.6666666666666666,1,0.17142857142857143,0.17142857142857143,0.25952380952380955,0,0,4,0,4,8,0,0,0,0,0,4,0,4,0,0,0,0
5a20f94795da264960777dc2,5a20f240f2cd0c30de2e1b7c,a8f0cd8b16efa7deacafd59dc7739530.jpg,4147,15,12,2.57550957690139,0,.192731200423508,4,14,.555555555555556,3,84,9.33333333333333,26,457,3.76595744680851,32,4,.727272727272727,10.4444444444444,.222222222222222,15,.581818181818182,1.55555555555556,2.33333333333333,4.90267089180625,.444444444444444,1,.111111111111111,94,.444444444444444,55,31.358024691358,.585106382978723,1.55555555555556,44,.468085106382979,1,2,9,9.37558470790982,0,64.9062005416242,0,3,1.33333333333333,1,0.029183301764229935,0.026474050479009748,4.024042553191489,.375,.5,.875,.09781746,.115178571,.190873016,1,2,.065,9,14,27,5,27,19,4,10,2,3,.016836170212766,2.21419757289322,4,12,5.59982363037962,1,21,0.375,0.5,0.875,0.09781746031746032,0.11517857142857142,0.1908730158730159,4,0,2,0,2,6,0,0,0,0,0,4,0,4,0,0,0,0
5a24f4160d79207a9ca9c225,5a23794df2cd0c9f7896f1f3,a27795e74352f39534e43a3e04bd791d.jpg,3987,15,9,2.83941151443368,0,.298079969681927,3,16,.875,3.75,102,12.75,47,598,3.94782608695652,40,1,.615384615384615,14.375,.625,15,.615384615384615,2,3.125,2.6407561436673,1.125,0,1.75,115,.75,65,16.484375,.565217391304348,.625,65,.565217391304348,2,1,8,9.36821685508736,1,64.8719681397739,0,4,1.125,10,0.049571781419217587,0.04257857799530029,4.944945652173917,.571428571,.571428571,.714285714,.113690476,.113690476,.148979592,1,7,.00456521739130435,15.5,5,30,7,30,20,9,8,5,4,.0886217391304348,1.62504035139663,6,9,4.06009544222793,14,25,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.11369047619047619,0.11369047619047619,0.14897959183673468,4,0,2,0,2,10,0,0,0,0,0,6,0,6,0,2,0,2
5a20f94795da264960777dc2,5a20f240f2cd0c30de2e1b7c,27d4328d52b9b07801f052e63a46d38a.jpg,934,15,7,2.23606797749979,0,.283073796243439,4,8,1,2.16666666666667,45,7.5,20,244,4.0625,25,4,1,8,.333333333333333,5,.657894736842105,1.33333333333333,1.83333333333333,4.97526041666667,.333333333333333,1,0,48,.166666666666667,38,4.66666666666667,.791666666666667,.5,25,.520833333333333,2,2,6,9.36584629972846,0,64.7595146760915,0,0,1.33333333333333,3,0.029179179668426515,0.07072513103485108,3.2311111111111117,.4,.8,.8,.083333333,.166666667,.166666667,1,5,.065,8,3,13,6,13,11,2,10,2,4,.0696,2.23052917861808,1,8,2.16024689946929,0,11,0.4,0.8,0.8,0.08333333333333333,0.16666666666666666,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5a1baea895da2657f6074f7a,5a17fe5df2cd0c31c7afd631,32e49e8bcd3b35a337807d9d4132a7f2.jpg,1211,15,10,2.67234511778379,0,.217166754795361,11,12,1.33333333333333,5.5,105,17.5,40,590,4.08108108108108,36,0,.705882352941177,18.5,.333333333333333,9,.5625,2,3,4.52495738982225,1.33333333333333,2,2.33333333333333,111,.5,64,46.9166666666667,.576576576576577,3,51,.459459459459459,2,8,6,9.35176414870945,2,64.7148946246744,1,1,1.66666666666667,8,0.04700546140472094,0.062050487101078036,7.317252252252256,.2,.8,1,.1,.241666667,.283333333,1,10,.019954954954955,18.5,18,33,8,33,31,8,10,2,4,.0300621621621622,2.12719472306187,3,10,6.84957419601151,14,18,0.2,0.8,1,0.1,0.24166666666666664,0.2833333333333333,4,0,6,0,6,9,0,0,0,0,0,3,0,3,0,0,0,0
5a2f5dc395da2650f68d58e7,5a2f56def2cd0c661964853f,51bce6708b4408d0f30b438a36c710d1.jpg,2032,15,14,2.83941151443368,0,.334592822396615,6,16,1.5,2.16666666666667,129,10.75,57,677,3.93233082706767,41,7,.630769230769231,11.0833333333333,1.25,12,.650793650793651,1.33333333333333,1.83333333333333,2.58940584544067,.5,0,.833333333333333,133,.166666666666667,63,19.7430555555556,.473684210526316,1.33333333333333,65,.488721804511278,2,1,12,9.24988312295465,0,62.9277699859747,0,3,1.5,2,0.04352940437666169,0.0503251412036744,3.1594674185463703,.272727273,.909090909,1,.049795575,.175087181,.188050144,1,6,.0574812030075188,9,16,26,18,26,19,6,9,15,4,.0117992481203008,1.60916308851548,2,18,4.44331582892276,10,22,0.2727272727272727,0.9090909090909091,1,0.0497955747955748,0.1750871813371813,0.18805014430014425,0,0,1,0,1,7,0,0,0,0,0,6,0,6,0,0,0,0
59f83ecc0d7920759569d7d2,59f3f52cf2cd0ca6679e38fa,3c81177e4d1ce9c32d1e4a5d884691d0.jpg,1460,15,13,2.75966902107189,0,.489503736447345,2,23,3.28571428571429,3.14285714285714,132,18.8571428571429,56,726,4.07971014492754,47,1,.810344827586207,19.7142857142857,.714285714285714,19,.573170731707317,3.28571428571429,4.71428571428571,3.55161730728838,1.57142857142857,3,1.57142857142857,138,.428571428571429,82,99.3469387755102,.594202898550725,3.14285714285714,58,.420289855072464,1,1,7,9.37694251547048,0,64.9318701872376,2,3,1.71428571428571,6,0.03222622757866269,0.03847300820052624,6.873354037267081,.666666667,1,1,.192063492,.26547619,.26547619,1,7,.065,16,22,22,23,22,39,11,11,5,4,.0273202898550725,1.88457350806181,3,12,9.96729345286423,11,33,0.6666666666666666,1,1,0.19206349206349205,0.2654761904761905,0.2654761904761905,4,0,3,0,3,11,0,0,0,0,0,3,0,3,1,4,1,4
5a20f94795da264960777dc2,5a20f240f2cd0c30de2e1b7c,1a0874a8a04a14e9832d8a087aa57905.jpg,581,15,14,2.60429068714022,0,.33203445387479,5,11,.0833333333333333,2.41666666666667,69,5.75,36,431,3.91666666666667,32,5,.695652173913043,7,.0833333333333333,11,.680851063829787,.916666666666667,1.66666666666667,3.95734126984127,.5,0,.0833333333333333,84,0,47,9.16666666666667,.55952380952381,1.08333333333333,46,.547619047619048,4,3,12,9.35303441084463,0,64.6615641293014,0,0,.666666666666667,5,0.047201904369461714,0.10151498726653782,1.7641269841269853,.727272727,.727272727,.818181818,.124702381,.124702381,.132278139,1,2,.0173809523809524,7.5,13,29,1,29,11,6,8,1,4,.0226619047619048,1.98930673095962,0,8,3.02765035409749,1,20,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.12470238095238098,0.12470238095238098,0.13227813852813855,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
5a2f5dc395da2650f68d58e7,5a2f56def2cd0c661964853f,a3f3e5bb6fde88b8d5eeac2b604206d2.jpg,4023,15,13,2.74769620505447,0,.242732486159064,3,13,.9,2.6,106,10.6,52,570,4.07272727272727,43,3,.754385964912281,11,.5,14,.632352941176471,1.3,2.3,2.63107438016529,.3,0,.4,110,.3,68,21.8,.618181818181818,.9,57,.518181818181818,4,2,10,9.37018815488038,0,64.8169527171668,0,2,1.7,0,0.03580283002100057,0.04100678028124902,3.2509090909090936,0,.555555556,.777777778,.020846561,.122142857,.179964727,1,2,.00772727272727272,11,9,26,9,26,19,3,9,5,4,.0502818181818182,1.6220586857957,3,17,4.6690470119715,4,23,0,0.5555555555555556,0.7777777777777778,0.020846560846560842,0.12214285714285715,0.1799647266313933,0,0,0,0,0,6,0,0,0,0,0,4,0,4,0,2,0,2
5a0a450d95da268cfaad2629,5a087253f2cd0c2fdc4f2002,fe6191fc70d962a469a67cd4523768f0.jpg,6256,15,6,2.44948974278318,0,.304611814182207,5,6,.166666666666667,4.66666666666667,57,9.5,11,330,3.74242424242424,24,3,.666666666666667,11,.5,11,.705882352941177,1,2,5.52456382001837,.333333333333333,0,.5,66,.166666666666667,34,22.3333333333333,.515151515151515,1.83333333333333,36,.545454545454545,2,11,6,9.39299993848804,1,65.3334563572615,0,0,.5,3,0.04897375404834747,0.07674438804388047,6.397575757575758,1,1,1,.262222222,.262222222,.29,1,5,.0107575757575758,10,11,28,1,28,20,2,9,3,3,.0345666666666667,2.35043906962473,1,3,4.72581562625261,3,12,1,1,1,0.2622222222222222,0.2622222222222222,0.29,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5a1baea895da2657f6074f7a,5a17fe5df2cd0c31c7afd631,c53f72653cf36e92882ce489c36723c4.jpg,4827,15,12,2.68534961428265,0,.115434585804424,14,14,.818181818181818,2.90909090909091,98,8.90909090909091,37,598,3.99130434782609,43,5,.826923076923077,10.4545454545455,0,5,.661538461538462,1.27272727272727,1.72727272727273,4.54775047258979,.181818181818182,1,.636363636363636,115,.272727272727273,65,11.1570247933884,.565217391304348,1.81818181818182,52,.452173913043478,5,4,11,9.36587665538079,0,64.7641537736253,0,1,1.18181818181818,2,0.03113836292177439,0.022532555181533097,3.518577075098815,0,.2,.8,.00487013,.042305195,.167593795,1,7,.0041304347826087,10,20,32,9,32,18,2,10,0,3,.0418130434782609,2.13254553822182,3,13,3.34021328561342,7,19,0,0.2,0.8,0.00487012987012987,0.04230519480519481,0.1675937950937951,4,0,2,0,2,7,0,0,0,0,0,4,0,4,1,0,1,0
